,train,val,test
644,TCGA-B0-4813-01A-01-BS1.ab351115-f852-46d1-a07f-39b775ba16b1,,
645,TCGA-B0-4813-01A-01-TS1.d74086ef-4e87-4441-b38f-a1d16cf88147,,
646,TCGA-B0-4813-01Z-00-DX1.8ea2278c-1446-4820-986d-79e4c0080b88,,
647,TCGA-B0-4813-11A-01-BS1.15948a6a-7224-4944-82db-f9cfb186f5ad,,
648,TCGA-B0-4813-11A-01-TS1.eb7b8077-8ca9-498c-bee5-7e7bc04bde2a,,
649,TCGA-B0-4815-01A-01-BS1.a9b09080-d617-4aa7-987e-ee5b2a954feb,,
650,TCGA-B0-4815-01A-01-TS1.24541590-fdf9-4f7d-b6dd-9f4a06d97780,,
651,TCGA-B0-4815-01Z-00-DX1.dd230cfa-5952-4fe7-b73b-5492f0d37723,,
652,TCGA-B0-4815-11A-01-BS1.3cdc16fc-4f94-4c80-94e9-f24498250c6e,,
653,TCGA-B0-4816-01A-01-BS1.37853c1e-a5f1-4019-b751-07660f7a99f3,,
654,TCGA-B0-4816-01A-01-TS1.6f8dfbb7-b814-4c97-a415-5eec7c9c3bdc,,
655,TCGA-B0-4816-01Z-00-DX1.6cc0b334-b885-4cdc-a2a8-cd3efaa2e241,,
656,TCGA-B0-4816-11A-01-BS1.2802d2a5-c680-400c-8373-add8b5fd50d6,,
657,TCGA-B0-4817-01A-01-BS1.483a143b-36b7-4156-a2dc-f0f31c405ee8,,
658,TCGA-B0-4817-01A-01-TS1.8198813f-0006-4416-bfa6-2e69c72ccc94,,
659,TCGA-B0-4817-01Z-00-DX1.92c7c348-7373-4ebc-9459-c8122e6eeb41,,
660,TCGA-B0-4817-11A-01-BS1.602f48a7-f1d7-4ccd-8ca6-d4e0000a0a0c,,
661,TCGA-B0-4817-11A-01-TS1.da716a43-cf84-4c03-981f-6c1cff27cc8e,,
662,TCGA-B0-4818-01A-01-BS1.3e14326c-26b3-4693-8c5b-e18af1a5c7d7,,
663,TCGA-B0-4818-01A-01-TS1.9c0b4b3c-33b6-4b8d-b7f7-fe84f27b90d5,,
664,TCGA-B0-4818-01Z-00-DX1.b5b74b2d-0d2f-40b3-81c9-e2b570da5918,,
665,TCGA-B0-4818-11A-01-BS1.6a532647-aa6d-4ba3-b243-2d1d41b14c01,,
666,TCGA-B0-4818-11A-01-TS1.4eb49327-1e4b-4dd6-98e1-fafdd578b854,,
667,TCGA-B0-4819-01A-01-BS1.edaff3f9-4e6f-47e5-b4df-35f65a00889a,,
668,TCGA-B0-4819-01A-01-TS1.758e708e-73f4-43d5-9783-974ba16a766a,,
669,TCGA-B0-4819-01Z-00-DX1.4ce81ca5-c546-4d52-895f-092b43635dfc,,
670,TCGA-B0-4819-11A-01-BS1.4f72136c-3a23-48aa-a096-5f92d700d297,,
671,TCGA-B0-4819-11A-01-TS1.c376fc29-e0cb-4a8a-8b86-8b605d0f4135,,
672,TCGA-B0-4821-01A-01-BS1.2285dd15-4a72-4c7e-a6b5-57e5e8b9caa0,,
673,TCGA-B0-4821-01A-01-TS1.4fdd4775-4631-4f23-a822-968ed9ccdfda,,
674,TCGA-B0-4821-01Z-00-DX1.794eb92f-941b-46a8-9aba-fa702408b772,,
675,TCGA-B0-4821-11A-01-BS1.a64fc158-4c2b-45aa-943c-39245654804b,,
676,TCGA-B0-4821-11A-01-TS1.ee335613-babf-461f-a0cc-d7cfc7c16e79,,
677,TCGA-B0-4827-01A-01-BS1.7b302da4-1eee-48db-b22a-e4f147b3b4af,,
678,TCGA-B0-4827-01A-02-BS2.d0254c87-8330-4b46-b380-bbf1731ed3fe,,
679,TCGA-B0-4827-01Z-00-DX1.c08eeafe-d2d4-41d1-a8f5-eacd1b0e601f,,
680,TCGA-B0-4827-11A-01-BS1.0ec4f2ad-5da9-4eff-b28b-07146bf2e32d,,
681,TCGA-B0-4827-11A-01-TS1.30f7b8ce-2163-451b-803b-293c27646019,,
682,TCGA-B0-4828-01A-01-BS1.2a8a2acb-8e21-48fd-98cf-c1f93ae5af80,,
683,TCGA-B0-4828-01A-01-TS1.d32ee078-ed44-4145-8781-e69b11464f08,,
684,TCGA-B0-4828-01Z-00-DX1.e7b639f3-13e2-4886-8a53-f3fff0d24fbe,,
685,TCGA-B0-4828-11A-01-BS1.504bc617-1838-452b-a1d9-434258619763,,
686,TCGA-B0-4828-11A-01-TS1.c2634059-c2e3-4a03-b0fc-62c5c0836e66,,
687,TCGA-B0-4834-01A-01-BS1.7376538c-5092-42cc-8ab6-fc90733a45b5,,
688,TCGA-B0-4834-01A-01-TS1.388818dc-ca43-4a90-a8b9-d3428ddba90c,,
689,TCGA-B0-4834-01Z-00-DX1.c4bb0354-50a6-4ac7-b538-59a9428bc527,,
690,TCGA-B0-4834-11A-01-BS1.dc86f0df-e1f6-4922-9e81-f5a90308788e,,
691,TCGA-B0-4834-11A-01-TS1.92635b84-5ccf-49e9-87cd-96c00b237a12,,
692,TCGA-B0-4836-01A-01-BS1.7bfb0662-4681-44ca-9c9e-c6986453237d,,
693,TCGA-B0-4836-01A-01-TS1.afab1da2-5e0f-434d-8c5e-2c8093f4b76f,,
694,TCGA-B0-4836-01Z-00-DX1.941575cb-e795-4c45-ab74-640e2684c340,,
695,TCGA-B0-4836-11A-01-BS1.3fe6e029-5b86-491a-a0db-ffa097c2f6ab,,
696,TCGA-B0-4836-11A-01-TS1.9f6f3794-aba9-4548-a83b-a5e2e2faf598,,
697,TCGA-B0-4838-01A-01-BS1.069ef5da-f919-4525-823a-e820c043dac1,,
698,TCGA-B0-4838-01A-01-TS1.5815f039-af07-456c-809b-40de9f4e4e1e,,
699,TCGA-B0-4838-01Z-00-DX1.4276ecc3-5aa3-4b54-b146-7327e0b4a4c4,,
700,TCGA-B0-4838-11A-01-BS1.ce483525-8893-41de-ba28-13665bba975e,,
701,TCGA-B0-4838-11A-01-TS1.688242ac-315c-41ae-a0d2-177bf2fa5317,,
702,TCGA-B0-4839-01A-01-BS1.9ef02e09-8670-4d9c-8ea3-b40060e56e41,,
703,TCGA-B0-4839-01A-01-TS1.a0488a6b-a727-4858-a9fe-e3bcbdf42cf3,,
704,TCGA-B0-4839-01Z-00-DX1.0c13b082-d7e6-4327-b5cc-ab6bd99b78aa,,
