,train,val,test
634,TCGA-B9-4113-01Z-00-DX1.91e4a568-8f5b-4726-8352-94adf056f912,,
635,TCGA-B9-4114-01A-01-BS1.62499361-fcb7-46dd-8505-6856dbe9bb57,,
636,TCGA-B9-4114-01A-01-TS1.960ba746-070b-4907-91b9-9867c0ca4cd1,,
637,TCGA-B9-4114-01Z-00-DX1.c3079ce3-5221-461f-a7dd-427d0b7aaad8,,
638,TCGA-B9-4115-01A-01-BS1.72e68269-9175-465d-80be-f53dc93dde08,,
639,TCGA-B9-4115-01A-01-TS1.66ca00b7-f032-4d95-a790-b1f122100ee1,,
640,TCGA-B9-4115-01Z-00-DX1.39db8eab-aa1c-4a31-9577-f19eebdbba93,,
641,TCGA-B9-4117-01A-01-BS1.9ced7fda-67af-45ad-b859-5494438f4b63,,
642,TCGA-B9-4117-01A-01-TS1.faa97d9a-793f-473a-8d69-96a229ff4f1e,,
643,TCGA-B9-4117-01A-02-BS2.10513585-2f07-48e8-9f22-ad26868d3647,,
644,TCGA-B9-4117-01Z-00-DX1.9c2239e4-0bff-4482-914d-fd59afde75ab,,
645,TCGA-B9-4617-01A-01-BS1.0b21d202-4ee1-4cf0-833d-26ca9568a101,,
646,TCGA-B9-4617-01Z-00-DX1.d890e850-cc29-49f8-b854-cbe9a9a73c95,,
647,TCGA-B9-5155-01A-01-BS1.f54e258d-2541-4922-86bc-c0449cf12500,,
648,TCGA-B9-5155-01A-01-TS1.e0f905d9-5431-4f6f-860e-aadb287a43f2,,
649,TCGA-B9-5155-01Z-00-DX1.2b95ca13-e30e-4e42-a9a6-cdf908198e6b,,
650,TCGA-B9-5156-01A-01-BS1.2835869e-c55a-44b0-b8ee-f70f122b43d0,,
651,TCGA-B9-5156-01A-01-TS1.bdfcb7e9-7590-43c9-9064-188abea017ec,,
652,TCGA-B9-5156-01Z-00-DX1.200621df-b59f-4c69-957c-65aebfe855a8,,
653,TCGA-B9-7268-01A-01-BS1.3489bc75-375a-4796-8c07-d402bcd0276c,,
654,TCGA-B9-7268-01A-01-TS1.40be3df4-ce40-4db6-847c-46c484642806,,
655,TCGA-B9-7268-01Z-00-DX1.6F3C101D-49F1-43B4-AFEB-C5F55054E27D,,
656,TCGA-B9-A44B-01A-01-TS1.4D518977-CABB-4BF9-9B58-7F2DDA169A96,,
657,TCGA-B9-A44B-01Z-00-DX1.0DB33EE7-EA4F-45E1-A90D-E5635383E6F7,,
658,TCGA-B9-A5W7-01A-01-TS1.473A39D9-8D5C-44B9-849E-7A643754EBB6,,
659,TCGA-B9-A5W7-01Z-00-DX1.88047FCF-9813-480C-B2E6-AE1B5A6773F3,,
660,TCGA-B9-A5W8-01A-01-TS1.3548E9CD-0572-4AB8-BEB1-30FE833247D3,,
661,TCGA-B9-A5W8-01Z-00-DX1.4AF63260-F90E-4F41-83E6-BC5FBC7F71ED,,
662,TCGA-B9-A5W9-01A-01-TS1.162D7CF3-23B2-4C4B-8F5F-0D6295E5CD16,,
663,TCGA-B9-A5W9-01Z-00-DX1.3F74793F-9362-4FBE-BDBF-1DDFB876B000,,
664,TCGA-B9-A69E-01A-01-TS1.CA881929-E6AE-48AA-9131-BAA3A240145D,,
665,TCGA-B9-A69E-01Z-00-DX1.4F669BCD-2FCD-4278-BE05-31127BEEC98B,,
666,TCGA-B9-A8YH-01A-01-TS1.CF408AE3-0F2E-4444-A831-78A984EB32A4,,
667,TCGA-B9-A8YH-01Z-00-DX1.DCA30E64-FDE3-49EE-99FB-00EEEDC0420B,,
668,TCGA-B9-A8YI-01A-02-TS2.98DA4E87-BC7B-4424-8F4A-4F82DD48481D,,
669,TCGA-B9-A8YI-01Z-00-DX1.9CA926F1-33D5-4FC4-8F23-AF8AF4DC07A5,,
670,TCGA-BQ-5875-01A-01-BS1.7899849a-8506-4098-89d2-d045567dd0f3,,
671,TCGA-BQ-5875-01A-01-TS1.03879c22-0c80-4b4f-9429-03477242c682,,
672,TCGA-BQ-5875-01Z-00-DX1.8dfe43ac-98ed-49b7-9da0-8a831f323edd,,
673,TCGA-BQ-5877-01A-01-BS1.4e1a3293-5253-46b4-9c2e-5a3282cf101d,,
674,TCGA-BQ-5877-01A-01-TS1.e7bb58de-639f-45b0-8227-f81803dcdf23,,
675,TCGA-BQ-5877-01Z-00-DX1.3060d47f-0bc6-4a81-82ba-bf596d790f0f,,
676,TCGA-BQ-5878-01A-01-BS1.12cfb477-4095-4778-a428-2da0aa4a2755,,
677,TCGA-BQ-5878-01A-01-TS1.2826e342-5b20-4a50-bf63-e68b0cab059e,,
678,TCGA-BQ-5878-01Z-00-DX1.13772b1c-0b67-4ce8-84b2-9c516f67a744,,
679,TCGA-BQ-5879-01A-01-BS1.3ea35a60-790a-4794-949c-be56f50e17f6,,
680,TCGA-BQ-5879-01A-01-TS1.d83f2500-66bc-4456-8c94-59b36c7e1774,,
681,TCGA-BQ-5879-01Z-00-DX1.682ab315-998b-4379-8492-3b422ce06308,,
682,TCGA-BQ-5880-01A-01-BS1.564238ae-e5a6-43af-9990-2788a616624d,,
683,TCGA-BQ-5880-01A-01-TS1.9706836f-053d-4180-84de-645bd902476e,,
684,TCGA-BQ-5880-01Z-00-DX1.c1d047b5-0fce-4f4f-b888-5ecbb6762cc8,,
685,TCGA-BQ-5881-01A-01-BS1.bc7a5035-47bc-48d6-97d4-402b73e0cbff,,
686,TCGA-BQ-5881-01A-01-TS1.f1b0826e-e040-4b75-b9b4-46c8fe8d5f63,,
687,TCGA-BQ-5881-01Z-00-DX1.5eff6d78-773a-49d6-be59-de63172d543c,,
688,TCGA-BQ-5882-01A-01-BS1.8bbe82b4-07b2-40fe-9110-f9aa18fd104c,,
689,TCGA-BQ-5882-01A-01-TS1.542380da-1440-4057-8263-0ea11cbbbab8,,
690,TCGA-BQ-5882-01Z-00-DX1.c360e990-452e-4621-bd79-fe1dabf15ed0,,
691,TCGA-BQ-5883-01A-01-BS1.581bee83-d133-4bbc-9e80-65eb6c836af3,,
692,TCGA-BQ-5883-01A-01-TS1.cf87e629-a277-41d3-93b5-750f088deb78,,
